CodigoExterno,Estado,CodigoEstado,Organismo,Sector,Region,Tipo,Rubro,Moneda,MontoEstimado,NumeroOferentes,CantidadReclamos,FechaCierre,Periodo,MontoAdjudicado
621-262-LR26,Adjudicada,8,CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIO DE SALUD,Salud,Región Metropolitana de Santiago,LR,MEDICAMENTOS Y PRODUCTOS FARMACÉUTICOS,CLP,366470302.0,1.0,5876.0,2026-04-06,2026-03,247713500.0
621-261-LP26,Cerrada,6,CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIO DE SALUD,Salud,Región Metropolitana de Santiago,LP,MEDICAMENTOS Y PRODUCTOS FARMACÉUTICOS,CLP,259206027.0,1.0,5876.0,2026-04-02,2026-03,
621-260-LR26,Adjudicada,8,CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIO DE SALUD,Salud,Región Metropolitana de Santiago,LR,MEDICAMENTOS Y PRODUCTOS FARMACÉUTICOS,CLP,1114551885.0,3.0,5876.0,2026-04-01,2026-03,587553303.0
621-259-LP26,Adjudicada,8,CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIO DE SALUD,Salud,Región Metropolitana de Santiago,LP,EQUIPAMIENTO Y SUMINISTROS MÉDICOS,CLP,87520527.0,5.0,5876.0,2026-03-31,2026-03,41985000.0
621-258-LP26,Adjudicada,8,CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIO DE SALUD,Salud,Región Metropolitana de Santiago,LP,EQUIPAMIENTO Y SUMINISTROS MÉDICOS,CLP,150949654.0,1.0,5876.0,2026-04-02,2026-03,97166400.0
621-257-LP26,Adjudicada,8,CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIO DE SALUD,Salud,Región Metropolitana de Santiago,LP,MEDICAMENTOS Y PRODUCTOS FARMACÉUTICOS,CLP,255079435.0,2.0,5876.0,2026-04-02,2026-03,67345560.0
621-255-LR26,Desierta (o art. 3 ó 9 Ley 19.886),7,CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIO DE SALUD,Salud,Región Metropolitana de Santiago,LR,MEDICAMENTOS Y PRODUCTOS FARMACÉUTICOS,CLP,433415754.0,1.0,5876.0,2026-04-06,2026-03,
621-254-LP26,Adjudicada,8,CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIO DE SALUD,Salud,Región Metropolitana de Santiago,LP,EQUIPAMIENTO Y SUMINISTROS MÉDICOS,CLP,187147543.0,5.0,5876.0,2026-03-31,2026-03,53985000.0
621-253-LR26,Adjudicada,8,CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIO DE SALUD,Salud,Región Metropolitana de Santiago,LR,MEDICAMENTOS Y PRODUCTOS FARMACÉUTICOS,CLP,1367581891.0,2.0,5876.0,2026-04-06,2026-03,372007350.0
620045-2-L126,Desierta (o art. 3 ó 9 Ley 19.886),7,INSTITUTO DE SEGURIDAD LABORAL,"Gob. Central, Universidades",Región Metropolitana de Santiago,L1,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,6500000.0,1.0,93.0,2026-03-12,2026-03,
620039-2-L126,Revocada,15,INSTITUTO DE SEGURIDAD LABORAL,"Gob. Central, Universidades",Región de los Lagos ,L1,"ALIMENTOS, BEBIDAS Y TABACO",CLP,960000.0,1.0,93.0,2026-03-18,2026-03,
619568-3-LE26,Adjudicada,8,I MUNICIPALIDAD DE SAN FELIPE,Municipalidades,Región de Valparaíso ,LE,EQUIPAMIENTO Y SUMINISTROS MÉDICOS,CLP,9500000.0,2.0,474.0,2026-04-02,2026-03,8290000.0
619133-39-LE26,Adjudicada,8,SERVICIO SALUD SAN FELIPE LOS ANDES HOSP,Salud,Región de Valparaíso ,LE,"ALIMENTOS, BEBIDAS Y TABACO",CLP,69751000.0,10.0,380.0,2026-04-06,2026-03,49250.0
619133-38-LP26,Adjudicada,8,SERVICIO SALUD SAN FELIPE LOS ANDES HOSP,Salud,Región de Valparaíso ,LP,"SERVICIOS PROFESIONALES, ADMINISTRATIVOS Y CONSULTORÍAS DE GESTIÓN EMPRESARIAL",CLP,348755000.0,2.0,380.0,2026-04-13,2026-03,750106.0
619133-37-LE26,Adjudicada,8,SERVICIO SALUD SAN FELIPE LOS ANDES HOSP,Salud,Región de Valparaíso ,LE,EQUIPAMIENTO Y SUMINISTROS MÉDICOS,CLP,69751000.0,6.0,380.0,2026-04-01,2026-03,34659.0
619133-36-LE26,Cerrada,6,SERVICIO SALUD SAN FELIPE LOS ANDES HOSP,Salud,Región de Valparaíso ,LE,EQUIPAMIENTO Y SUMINISTROS MÉDICOS,CLP,69751000.0,3.0,380.0,2026-03-31,2026-03,
619133-35-LE26,Adjudicada,8,SERVICIO SALUD SAN FELIPE LOS ANDES HOSP,Salud,Región de Valparaíso ,LE,EQUIPAMIENTO Y SUMINISTROS MÉDICOS,CLP,69751000.0,3.0,380.0,2026-03-27,2026-03,2336.0
619133-33-LE26,Adjudicada,8,SERVICIO SALUD SAN FELIPE LOS ANDES HOSP,Salud,Región de Valparaíso ,LE,SERVICIOS DE PRODUCCIÓN Y FABRICACIÓN INDUSTRIAL,CLP,69750000.0,1.0,380.0,2026-04-01,2026-03,48195000.0
619133-31-LE26,Adjudicada,8,SERVICIO SALUD SAN FELIPE LOS ANDES HOSP,Salud,Región de Valparaíso ,LE,EQUIPAMIENTO Y SUMINISTROS MÉDICOS,CLP,69751000.0,4.0,380.0,2026-03-27,2026-03,205955.0
621-272-LR26,Adjudicada,8,CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIO DE SALUD,Salud,Región Metropolitana de Santiago,LR,MEDICAMENTOS Y PRODUCTOS FARMACÉUTICOS,CLP,3133919347.0,3.0,5876.0,2026-04-06,2026-03,2013289740.0
608-31-LR26,Adjudicada,8,HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR,Salud,Región de Valparaíso ,LR,EQUIPAMIENTO Y SUMINISTROS MÉDICOS,CLP,435897000.0,1.0,3533.0,2026-04-09,2026-03,366300000.0
608-19-I226,Desierta (o art. 3 ó 9 Ley 19.886),7,HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR,Salud,Región de Valparaíso ,I2,"SALUD, SERVICIOS SANITARIOS Y ALIMENTACIÓN",CLP,417120000.0,2.0,3533.0,2026-04-06,2026-03,
593951-15-LE26,Adjudicada,8,FUNDACION EDUCACIONAL PARA EL DESAROLLO INTEGRAL DE LA NIÑEZ,Otros,Región Metropolitana de Santiago,LE,"SALUD, SERVICIOS SANITARIOS Y ALIMENTACIÓN",CLP,36645700.0,4.0,30.0,2026-04-09,2026-03,36645700.0
593951-14-L126,Adjudicada,8,FUNDACION EDUCACIONAL PARA EL DESAROLLO INTEGRAL DE LA NIÑEZ,Otros,Región Metropolitana de Santiago,L1,"SERVICIOS DE TRANSPORTE, ALMACENAJE Y CORREO",CLP,6889000.0,1.0,30.0,2026-03-30,2026-03,2142000.0
593951-12-LE26,Adjudicada,8,FUNDACION EDUCACIONAL PARA EL DESAROLLO INTEGRAL DE LA NIÑEZ,Otros,Región Metropolitana de Santiago,LE,"SERVICIOS FINANCIEROS, PENSIONES Y SEGUROS",CLP,60000000.0,3.0,30.0,2026-03-23,2026-03,22742105.0
593649-2-LE26,Adjudicada,8,SERVICIO DE IMPUESTOS INTERNOS DIRECCION,"Gob. Central, Universidades",Región de Los Ríos,LE,SERVICIOS DE LIMPIEZA INDUSTRIAL,CLF,143066.0,2.0,59.0,2026-04-13,2026-03,
592-2-LR26,Cerrada,6,SUBSECRETARIA DEL MINISTERIO DE EDUCACION PUBLICA,"Gob. Central, Universidades",Región Metropolitana de Santiago,LR,"EDUCACIÓN, FORMACIÓN, ENTRENAMIENTO Y CAPACITACIÓN",CLP,,4.0,389.0,2026-04-13,2026-03,
592-12-LR26,Adjudicada,8,SUBSECRETARIA DEL MINISTERIO DE EDUCACION PUBLICA,"Gob. Central, Universidades",Región Metropolitana de Santiago,LR,PRODUCTOS IMPRESOS Y PUBLICACIONES,CLP,14681591589.0,3.0,389.0,2026-04-20,2026-03,12203508095.0
591-5-LP26,Desierta (o art. 3 ó 9 Ley 19.886),7,FONDO NACIONAL DE SALUD,Salud,Región Metropolitana de Santiago,LP,"TECNOLOGÍAS DE LA INFORMACIÓN, TELECOMUNICACIONES Y RADIODIFUSIÓN",CLP,196652432.0,3.0,81.0,2026-04-01,2026-03,
5908-9-LE26,Adjudicada,8,ILUSTRE MUNICIPALIDAD DE HUARA,Municipalidades,Región de Tarapacá  ,LE,EQUIPAMIENTO Y SUMINISTROS MÉDICOS,CLP,30540000.0,2.0,149.0,2026-04-10,2026-03,245000.0
5908-7-LP26,Desierta (o art. 3 ó 9 Ley 19.886),7,ILUSTRE MUNICIPALIDAD DE HUARA,Municipalidades,Región de Tarapacá  ,LP,"ARTÍCULOS PARA ESTRUCTURAS, OBRAS Y CONSTRUCCIONES",CLP,158270000.0,6.0,149.0,2026-04-02,2026-03,
5907-1-LE26,Adjudicada,8,ILUSTRE MUNICIPALIDAD DE HUARA,Municipalidades,Región de Tarapacá  ,LE,ARTÍCULOS ELÉCTRICOS Y DE ILUMINACIÓN,CLP,31004022.0,17.0,149.0,2026-03-30,2026-03,29319537.0
5907- -LE26,Adjudicada,8,ILUSTRE MUNICIPALIDAD DE HUARA,Municipalidades,Región de Tarapacá  ,LE,ARTÍCULOS ELÉCTRICOS Y DE ILUMINACIÓN,CLP,31004022.0,17.0,149.0,2026-03-30,2026-03,
5905-3-L126,Adjudicada,8,ILUSTRE MUNICIPALIDAD DE HUARA,Municipalidades,Región de Tarapacá  ,L1,"EQUIPOS, ACCESORIOS Y SUMINISTROS DE OFICINA",CLP,5538855.0,12.0,149.0,2026-03-31,2026-03,3309339.0
5905-2-LE26,Adjudicada,8,ILUSTRE MUNICIPALIDAD DE HUARA,Municipalidades,Región de Tarapacá  ,LE,EQUIPOS Y SUMINISTROS DE LIMPIEZA,CLP,7134288.0,12.0,149.0,2026-03-18,2026-03,5338702.0
588809-8-LE26,Adjudicada,8,CORPORACION MUNIC DE EDUC SALUD ATENCION,Municipalidades,Región Metropolitana de Santiago,LE,"SALUD, SERVICIOS SANITARIOS Y ALIMENTACIÓN",CLP,,4.0,51.0,2026-04-02,2026-03,14012000.0
588809-7-LE26,Desierta (o art. 3 ó 9 Ley 19.886),7,CORPORACION MUNIC DE EDUC SALUD ATENCION,Municipalidades,Región Metropolitana de Santiago,LE,"SERVICIOS FINANCIEROS, PENSIONES Y SEGUROS",CLP,40000.0,2.0,51.0,2026-03-30,2026-03,
588809-6-LE26,Desierta (o art. 3 ó 9 Ley 19.886),7,CORPORACION MUNIC DE EDUC SALUD ATENCION,Municipalidades,Región Metropolitana de Santiago,LE,"SERVICIOS FINANCIEROS, PENSIONES Y SEGUROS",CLP,,10.0,51.0,2026-03-25,2026-03,
5872-1-LP26,Cerrada,6,UNIVERSIDAD DE CHILE,"Gob. Central, Universidades",Región Metropolitana de Santiago,LP,"SERVICIOS DE DEFENSA NACIONAL, ORDEN PÚBLICO Y SEGURIDAD",CLP,,9.0,7137.0,2026-04-15,2026-03,
587-14-LE26,Adjudicada,8,SUBSECRETARIA DEL MINISTERIO DE LA VIVIENDA Y URBANISMO,Obras Públicas,Región Metropolitana de Santiago,LE,"TECNOLOGÍAS DE LA INFORMACIÓN, TELECOMUNICACIONES Y RADIODIFUSIÓN",CLF,982.0,3.0,110.0,2026-04-17,2026-03,
587-13-LE26,Adjudicada,8,SUBSECRETARIA DEL MINISTERIO DE LA VIVIENDA Y URBANISMO,Obras Públicas,Región Metropolitana de Santiago,LE,"SERVICIOS PROFESIONALES, ADMINISTRATIVOS Y CONSULTORÍAS DE GESTIÓN EMPRESARIAL",CLP,30000000.0,39.0,110.0,2026-04-07,2026-03,22400000.0
587-12-CO26,Adjudicada,8,SUBSECRETARIA DEL MINISTERIO DE LA VIVIENDA Y URBANISMO,Obras Públicas,Región Metropolitana de Santiago,CO,"SERVICIOS DE TRANSPORTE, ALMACENAJE Y CORREO",CLP,40000000.0,1.0,110.0,2026-03-25,2026-03,150.0
587-11-LP26,Cerrada,6,SUBSECRETARIA DEL MINISTERIO DE LA VIVIENDA Y URBANISMO,Obras Públicas,Región Metropolitana de Santiago,LP,"MAQUINARIAS, EQUIPOS Y SUMINISTROS PARA LA INDUSTRIA DE SERVICIOS",CLP,75600000.0,4.0,110.0,2026-04-09,2026-03,
5864-3-LE26,Adjudicada,8,UNIVERSIDAD DE TARAPACA,"Gob. Central, Universidades",Región de Arica y Parinacota,LE,"INSTRUMENTOS MUSICALES, JUEGOS, JUGUETES, ARTESANÍAS Y MATERIALES EDUCATIVOS",CLP,27850000.0,5.0,166.0,2026-04-06,2026-03,19500000.0
5864-2-L126,Adjudicada,8,UNIVERSIDAD DE TARAPACA,"Gob. Central, Universidades",Región de Arica y Parinacota,L1,"ORGANIZACIONES Y CONSULTORÍAS POLÍTICAS, DEMOGRÁFICAS, ECONÓMICAS, SOCIALES Y DE ADMINISTRACIÓN PÚBLICA",CLP,5000000.0,4.0,166.0,2026-03-09,2026-03,55797.0
586-9-LP26,Adjudicada,8,SERVICIO NACIONAL DE ADUANAS,"Gob. Central, Universidades",Región de Valparaíso ,LP,"TECNOLOGÍAS DE LA INFORMACIÓN, TELECOMUNICACIONES Y RADIODIFUSIÓN",CLP,,3.0,83.0,2026-04-08,2026-03,210071820.0
586-8-LE26,Adjudicada,8,SERVICIO NACIONAL DE ADUANAS,"Gob. Central, Universidades",Región de Valparaíso ,LE,"TECNOLOGÍAS DE LA INFORMACIÓN, TELECOMUNICACIONES Y RADIODIFUSIÓN",USD,19300.0,4.0,83.0,2026-03-23,2026-03,
586-21-LE26,Adjudicada,8,SERVICIO NACIONAL DE ADUANAS,"Gob. Central, Universidades",Región de Valparaíso ,LE,"SERVICIOS PROFESIONALES, ADMINISTRATIVOS Y CONSULTORÍAS DE GESTIÓN EMPRESARIAL",CLP,58272000.0,3.0,83.0,2026-04-08,2026-03,41680000.0
586-20-LE26,Adjudicada,8,SERVICIO NACIONAL DE ADUANAS,"Gob. Central, Universidades",Región de Valparaíso ,LE,"SERVICIOS EDITORIALES, DE DISEÑO, PUBLICIDAD, GRÁFICOS Y ARTISTAS",CLP,,1.0,83.0,2026-04-01,2026-03,28274400.0
5946-1-O126,Cerrada,6,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Obras Públicas,Región de la Araucanía ,O1,OBRAS,CLP,599867457.0,18.0,31.0,2026-04-10,2026-03,
608-25-LR26,Adjudicada,8,HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR,Salud,Región de Valparaíso ,LR,SERVICIOS DE PRODUCCIÓN Y FABRICACIÓN INDUSTRIAL,CLP,358520017.0,1.0,3533.0,2026-04-27,2026-03,358580017.0
594965-7-LE26,Adjudicada,8,FUNDACION EDUCACIONAL PARA EL DESAROLLO INTEGRAL DE LA NIÑEZ,Otros,Región del Libertador General Bernardo O´Higgins,LE,MUEBLES Y MOBILIARIO,CLP,61926000.0,14.0,30.0,2026-04-07,2026-03,36875196.0
594965-9-E226,Adjudicada,8,FUNDACION EDUCACIONAL PARA EL DESAROLLO INTEGRAL DE LA NIÑEZ,Otros,Región del Libertador General Bernardo O´Higgins,E2,"SERVICIOS DE TRANSPORTE, ALMACENAJE Y CORREO",CLP,6900000.0,1.0,30.0,2026-03-30,2026-03,3300000.0
607-9-LR26,Adjudicada,8,PARQUE METROPOLITANO DE SANTIAGO,"Gob. Central, Universidades",Región Metropolitana de Santiago,LR,"SERVICIOS DE DEFENSA NACIONAL, ORDEN PÚBLICO Y SEGURIDAD",CLP,2033712000.0,2.0,19.0,2026-04-08,2026-03,1707600000.0
607-8-LR26,Desierta (o art. 3 ó 9 Ley 19.886),7,PARQUE METROPOLITANO DE SANTIAGO,"Gob. Central, Universidades",Región Metropolitana de Santiago,LR,"SERVICIOS AGRÍCOLAS, PESQUEROS, FORESTALES Y RELACIONADOS CON LA FAUNA",CLP,707764272.0,2.0,19.0,2026-04-07,2026-03,
607-26-LE26,Adjudicada,8,PARQUE METROPOLITANO DE SANTIAGO,"Gob. Central, Universidades",Región Metropolitana de Santiago,LE,"SERVICIOS DE TRANSPORTE, ALMACENAJE Y CORREO",CLP,33900000.0,1.0,19.0,2026-04-16,2026-03,33900000.0
607-21-LR26,Adjudicada,8,PARQUE METROPOLITANO DE SANTIAGO,"Gob. Central, Universidades",Región Metropolitana de Santiago,LR,"SERVICIOS AGRÍCOLAS, PESQUEROS, FORESTALES Y RELACIONADOS CON LA FAUNA",CLP,442500000.0,4.0,19.0,2026-04-29,2026-03,371337639.0
607-19-LP26,Adjudicada,8,PARQUE METROPOLITANO DE SANTIAGO,"Gob. Central, Universidades",Región Metropolitana de Santiago,LP,"SERVICIOS AGRÍCOLAS, PESQUEROS, FORESTALES Y RELACIONADOS CON LA FAUNA",CLP,100000000.0,4.0,19.0,2026-04-14,2026-03,
607-18-LP26,Adjudicada,8,PARQUE METROPOLITANO DE SANTIAGO,"Gob. Central, Universidades",Región Metropolitana de Santiago,LP,"SERVICIOS AGRÍCOLAS, PESQUEROS, FORESTALES Y RELACIONADOS CON LA FAUNA",CLP,,4.0,19.0,2026-04-15,2026-03,123002653.0
607-13-LP26,Adjudicada,8,PARQUE METROPOLITANO DE SANTIAGO,"Gob. Central, Universidades",Región Metropolitana de Santiago,LP,VEHÍCULOS Y EQUIPAMIENTO EN GENERAL,CLP,,1.0,19.0,2026-04-20,2026-03,
607-10-LR26,Adjudicada,8,PARQUE METROPOLITANO DE SANTIAGO,"Gob. Central, Universidades",Región Metropolitana de Santiago,LR,"SERVICIOS DE DEFENSA NACIONAL, ORDEN PÚBLICO Y SEGURIDAD",CLP,4009712850.0,2.0,19.0,2026-04-10,2026-03,
606-12-LE26,Adjudicada,8,SUBSECRETARIA DE TELECOMUNICACIONES,"Gob. Central, Universidades",Región Metropolitana de Santiago,LE,"SERVICIOS FINANCIEROS, PENSIONES Y SEGUROS",CLP,,2.0,3.0,2026-03-23,2026-03,14024285.0
606-11-LP26,Adjudicada,8,SUBSECRETARIA DE TELECOMUNICACIONES,"Gob. Central, Universidades",Región Metropolitana de Santiago,LP,"SERVICIOS BASADOS EN INGENIERÍA, CIENCIAS SOCIALES Y TECNOLOGÍA DE LA INFORMACIÓN",CLP,,3.0,3.0,2026-03-26,2026-03,108400000.0
605-4-LE26,Desierta (o art. 3 ó 9 Ley 19.886),7,Consejo de Defensa del Estado,"Gob. Central, Universidades",Región Metropolitana de Santiago,LE,EQUIPOS Y SUMINISTROS DE LIMPIEZA,CLP,,1.0,10.0,2026-04-06,2026-03,
600644-3-LE26,Adjudicada,8,DELEGACIÓN PRESIDENCIAL PROVINCIAL DEL TAMARUGAL,"Gob. Central, Universidades",Región de Tarapacá  ,LE,VEHÍCULOS Y EQUIPAMIENTO EN GENERAL,CLP,60000000.0,3.0,44.0,2026-04-06,2026-03,44500.0
6-53-O125,Desierta (o art. 3 ó 9 Ley 19.886),7,SERVICIO DE VIVIENDA Y URBANIZACION I REGION,Obras Públicas,Región de Tarapacá  ,O1,OBRAS MINVU,CLF,245460.0,1.0,3.0,2026-04-13,2026-03,
6-4-LP26,Adjudicada,8,SERVICIO DE VIVIENDA Y URBANIZACION I REGION,Obras Públicas,Región de Tarapacá  ,LP,"SERVICIOS PROFESIONALES, ADMINISTRATIVOS Y CONSULTORÍAS DE GESTIÓN EMPRESARIAL",CLF,4191.0,4.0,3.0,2026-04-06,2026-03,
6-2-LP26,Cerrada,6,SERVICIO DE VIVIENDA Y URBANIZACION I REGION,Obras Públicas,Región de Tarapacá  ,LP,"SERVICIOS PROFESIONALES, ADMINISTRATIVOS Y CONSULTORÍAS DE GESTIÓN EMPRESARIAL",CLF,4878.0,2.0,3.0,2026-04-06,2026-03,
599-8-LP26,Revocada,15,JUNTA NACIONAL DE JARDINES         INFANTILES,"Gob. Central, Universidades",Región Metropolitana de Santiago,LP,"SERVICIOS PROFESIONALES, ADMINISTRATIVOS Y CONSULTORÍAS DE GESTIÓN EMPRESARIAL",CLP,335399100.0,4.0,654.0,2026-04-06,2026-03,
599-7-LP26,Revocada,15,JUNTA NACIONAL DE JARDINES         INFANTILES,"Gob. Central, Universidades",Región Metropolitana de Santiago,LP,"SERVICIOS PROFESIONALES, ADMINISTRATIVOS Y CONSULTORÍAS DE GESTIÓN EMPRESARIAL",CLP,183662000.0,8.0,654.0,2026-04-02,2026-03,
599-6-LE26,Adjudicada,8,JUNTA NACIONAL DE JARDINES         INFANTILES,"Gob. Central, Universidades",Región Metropolitana de Santiago,LE,"TECNOLOGÍAS DE LA INFORMACIÓN, TELECOMUNICACIONES Y RADIODIFUSIÓN",USD,40000.0,2.0,654.0,2026-03-18,2026-03,
599-5-LE26,Revocada,15,JUNTA NACIONAL DE JARDINES         INFANTILES,"Gob. Central, Universidades",Región Metropolitana de Santiago,LE,SERVICIOS BÁSICOS Y DE INFORMACIÓN PÚBLICA,CLP,,1.0,654.0,2026-03-19,2026-03,
599-4-LP26,Revocada,15,JUNTA NACIONAL DE JARDINES         INFANTILES,"Gob. Central, Universidades",Región Metropolitana de Santiago,LP,"TECNOLOGÍAS DE LA INFORMACIÓN, TELECOMUNICACIONES Y RADIODIFUSIÓN",USD,330000.0,1.0,654.0,2026-03-23,2026-03,
598-4-LE26,Revocada,15,DIRECCION PREVISION DE CARABINEROS DE CHILE,"Gob. Central, Universidades",Región Metropolitana de Santiago,LE,SERVICIOS DE CUIDADO PERSONAL Y DOMÉSTICOS,CLP,30000000.0,4.0,52.0,2026-04-13,2026-03,
598-3-LR26,Adjudicada,8,DIRECCION PREVISION DE CARABINEROS DE CHILE,"Gob. Central, Universidades",Región Metropolitana de Santiago,LR,"TECNOLOGÍAS DE LA INFORMACIÓN, TELECOMUNICACIONES Y RADIODIFUSIÓN",CLP,600000000.0,6.0,52.0,2026-05-04,2026-03,466800000.0
598-2-LE26,Adjudicada,8,DIRECCION PREVISION DE CARABINEROS DE CHILE,"Gob. Central, Universidades",Región Metropolitana de Santiago,LE,"TECNOLOGÍAS DE LA INFORMACIÓN, TELECOMUNICACIONES Y RADIODIFUSIÓN",CLP,,7.0,52.0,2026-03-16,2026-03,52979237.0
5970-2-LE26,Revocada,15,UNIVERSIDAD DE TARAPACA,"Gob. Central, Universidades",Región de Arica y Parinacota,LE,"EDUCACIÓN, FORMACIÓN, ENTRENAMIENTO Y CAPACITACIÓN",CLP,,2.0,166.0,2026-04-13,2026-03,
5963-5-L126,Adjudicada,8,I MUNICIPALIDAD DE RENAICO,Municipalidades,Región de la Araucanía ,L1,ARTÍCULOS DE FABRICACIÓN Y PRODUCCIÓN,CLP,6000000.0,2.0,532.0,2026-03-11,2026-03,1.0
595824-1-LP26,Adjudicada,8,SERVICIO DE SALUD HOSPITAL DE SAN FERNANDO,Salud,Región del Libertador General Bernardo O´Higgins,LP,SERVICIOS DE LIMPIEZA INDUSTRIAL,CLP,,3.0,1601.0,2026-03-30,2026-03,263520000.0
595636-1-LE26,Adjudicada,8,INIA,"Gob. Central, Universidades",Región Metropolitana de Santiago,LE,SERVICIOS DE LIMPIEZA INDUSTRIAL,CLP,,5.0,23.0,2026-03-13,2026-03,59119200.0
594965-8-L126,Adjudicada,8,FUNDACION EDUCACIONAL PARA EL DESAROLLO INTEGRAL DE LA NIÑEZ,Otros,Región del Libertador General Bernardo O´Higgins,L1,"SERVICIOS BASADOS EN INGENIERÍA, CIENCIAS SOCIALES Y TECNOLOGÍA DE LA INFORMACIÓN",CLP,5000000.0,11.0,30.0,2026-04-13,2026-03,3350000.0
